id,order_number,portal,total_amount,created_at
b6d4e44a-5b96-4810-9a5b-2cfd314817d9,"407-1868095-0077106",amazon,0,2026-05-24T14:43:04.227+00:00
f5dc6a27-692b-4696-b424-008db83acb1d,"402-5297587-9360303",amazon,0,2026-05-24T14:43:04.227+00:00
2c7534dd-a7de-4597-9550-b21de3f07df8,"408-3645508-9512352",amazon,0,2026-05-24T14:43:04.227+00:00
1bc3d19d-d45b-4564-adf4-35f2d857b29f,"408-6929954-4318700",amazon,0,2026-05-24T14:43:04.228+00:00
b474d4bd-900e-4cbe-837a-8550be0b3ba3,"403-0792386-2018701",amazon,0,2026-05-24T14:43:04.229+00:00
eb0ee1a0-15d8-41eb-aee3-f22f464e2c4f,"404-7297855-7076306",amazon,0,2026-05-24T14:43:04.23+00:00
599a2c0d-5306-4b4b-8a81-564586555cdc,"171-9024840-1889157",amazon,0,2026-05-24T14:43:04.23+00:00
adf3cd32-539b-4276-840f-68d45d8148a3,"404-4064535-3361940",amazon,0,2026-05-24T14:43:04.23+00:00
22088a79-80be-45c5-a6ee-3406d9237abd,"408-8413136-9809139",amazon,0,2026-05-24T14:43:04.23+00:00
74c3c663-fcde-4fd8-bf76-1da95247a2bc,"408-0932276-3467529",amazon,0,2026-05-24T14:43:04.232+00:00
0bb3f108-3dd1-459e-88bf-f550763fcc49,"408-0881126-2053917",amazon,0,2026-05-24T14:43:04.232+00:00
8a6381f9-48e5-429d-97a2-2d8e04f274d5,"https://www.firstcry.com/get-it/get-it-100-cotton-multi-use-wedge-pregnancy-pillow-with-extra-inner-removable-cover-with-zip-mickey-print-wedge/14134974/product-detail",firstcry,0,2026-05-19T18:08:01.998468+00:00
e0737afb-765a-406c-8c13-c31d02d22716,"https://www.firstcry.com/get-it/get-it-100-cotton-multi-use-wedge-pregnancy-pillow-with-extra-inner-removable-cover-with-zip-maroon-wedge/14134977/product-detail",firstcry,0,2026-05-19T18:08:01.998468+00:00
aee8041e-4685-4a48-a76b-d7245cfd0a15,"https://www.firstcry.com/get-it/get-it-100-cotton-breast-feeding-recron-pillow-removable-cover-with-zip-buckle-adjust-nursing-purple-beige/2822742/product-detail",firstcry,0,2026-05-19T18:08:01.998468+00:00
52ec17b8-be39-4b86-9182-7e8f8de7bd96,"404-8576123-4602761",amazon,0,2026-05-24T14:42:38.148+00:00
9b779123-583e-49ba-b964-9431c2d03a94,"408-6735181-8277121",amazon,0,2026-05-24T14:43:02.612+00:00
0572a997-8dd4-4b84-8f85-accb86ef2072,"408-8699947-2401117",amazon,0,2026-05-24T14:42:38.852+00:00
305259cb-afbf-4524-a936-733ee8b22964,"408-3042584-1033123",amazon,0,2026-05-24T14:42:38.852+00:00
7d6a15b9-049e-4b6e-acc3-30f8135712c1,"407-5036883-2113905",amazon,0,2026-05-24T14:42:38.853+00:00
0a689858-dc93-4df2-97f3-538d3264de65,"408-2751339-4173119",amazon,0,2026-05-24T14:42:38.853+00:00
833b0006-6f3b-4e78-aa98-415ee3629739,"404-7969959-2081910",amazon,0,2026-05-24T14:42:38.854+00:00
5c956f40-4fdf-4ab3-9d32-2e1f5438dd3d,"171-7273582-2590736",amazon,0,2026-05-24T14:42:38.854+00:00
073eb378-f110-4b34-8905-cd9eb7bb91bb,"404-9144477-6325136",amazon,0,2026-05-24T14:43:03.41+00:00
41eae5ff-30e2-4fc7-9a4d-6a250ab8127c,"404-4357986-7250746",amazon,0,2026-05-24T14:43:03.41+00:00
5d96e5e2-261a-4954-956a-32625c18de4e,"https://www.firstcry.com/get-it/get-it-100-cotton-u-shape-maternity-pillow-removable-cover-with-zip-pink/766810/product-detail",firstcry,0,2026-05-19T18:08:02.224247+00:00
47d648ca-8356-4720-8b03-5e0a054289d0,"https://www.firstcry.com/get-it/get-it-pregnancy-pillow-long-purple/2822756/product-detail",firstcry,0,2026-05-19T18:08:02.224247+00:00
9b31b5e5-8721-4c7c-8daf-75d5fed6adcd,"402-5736011-4314756",amazon,0,2026-05-24T14:43:02.609+00:00
b229982f-bd9a-42b3-8d89-38a3cba66b15,"405-7544298-4961143",amazon,0,2026-05-24T14:43:02.608+00:00
d9fa9669-5ded-480a-b465-a64522c4d1dc,"408-8956499-8645156",amazon,0,2026-05-24T14:43:02.608+00:00
f3264eb1-d336-48ad-a0c6-23bac2157275,"408-8650191-4252331",amazon,0,2026-05-24T14:43:02.609+00:00
12e91f8d-4a41-4745-b41e-bee6f48c0507,"407-1567902-3756324",amazon,0,2026-05-24T14:43:02.609+00:00
5a340bd2-522f-416d-8b8f-963b41bf3418,"407-1091319-2404351",amazon,0,2026-05-24T14:43:02.609+00:00
720eecd9-3515-406b-b356-4f067c2a2c6c,"171-6695884-6365910",amazon,0,2026-05-24T14:43:02.611+00:00
436ee877-3fad-4e35-9e29-48f9dd57bfc6,"408-0314933-5769944",amazon,0,2026-05-24T14:43:04.226+00:00
0c2ff455-2a4d-48ff-bebd-0b9a9f97bd44,"408-3896292-5709910",amazon,0,2026-05-24T14:43:02.61+00:00
e41b3165-ec08-406a-9145-3335ea254f53,"404-1187816-2768338",amazon,0,2026-05-24T14:43:02.61+00:00
34a0ad08-af67-4063-9c8a-b669d393fecf,"171-5621778-9033122",amazon,0,2026-05-24T14:43:02.611+00:00
a49e667c-75ad-4e1c-977c-0c9674f88aa6,"406-3617567-2850759",amazon,0,2026-05-24T14:43:02.61+00:00
1d173781-2e51-4f9d-b766-2bf417ff1f46,"405-0714953-3774750",amazon,0,2026-05-24T14:43:02.612+00:00
c39e1b3d-62a6-4571-9839-7ec7d9ff2209,"408-1104945-1153107",amazon,0,2026-05-24T14:43:02.613+00:00
8cd1b3c1-36a6-475f-981e-9bd2dc5869e6,"404-5449947-2253163",amazon,0,2026-05-24T14:43:02.613+00:00
93336c2d-c836-4e18-847c-4e9532d69af2,"405-1319466-7713156",amazon,0,2026-05-24T14:43:02.613+00:00
8f4a30bc-7fa5-43ef-91f4-9ec7c10fde23,"404-7738701-4007550",amazon,0,2026-05-24T14:43:04.231+00:00
4b920214-7ecb-4fb2-8a9e-46aecee784dc,"171-9202226-7127528",amazon,0,2026-05-24T14:43:03.411+00:00
cefee382-ec1d-4a00-8b9c-128a4e49d13c,"407-3051815-9949168",amazon,0,2026-05-24T14:43:03.411+00:00
b26f07c7-01b6-474a-afe8-e48408b3042f,"405-8065672-3881957",amazon,0,2026-05-24T14:43:03.675+00:00
05f561ea-fd60-43aa-b974-41da783ba38a,"402-7923042-5843527",amazon,0,2026-05-24T14:43:03.675+00:00
86aec5d8-1ea7-4e99-9594-c62044126a6f,"408-4404418-2641923",amazon,0,2026-05-24T14:43:03.675+00:00
a1b1527b-958e-4f5e-9e3e-d29f663fad6a,"403-8883283-6556339",amazon,0,2026-05-24T14:43:03.676+00:00
3d2e8a96-8797-4f2a-b3d7-9a8063988460,"406-1383367-1991566",amazon,0,2026-05-24T14:43:03.677+00:00
bc7a1350-e2fc-4574-89de-b4c983003325,"408-4697094-9579568",amazon,0,2026-05-24T14:43:03.678+00:00
f4e7bedc-632d-47c8-bb6b-0e3d619f08e8,"408-3474293-4174755",amazon,0,2026-05-24T14:43:03.678+00:00
7efc0c65-7cfb-414f-a467-335eb9bf6211,"402-3772124-5373928",amazon,0,2026-05-24T14:43:03.677+00:00
f504f47f-6d6f-43a9-b398-e0d75cb3d36f,"408-6033580-0607559",amazon,0,2026-05-24T14:43:03.678+00:00
83878534-942e-4c44-9cd8-34bc1d995f35,"408-4973425-1550740",amazon,0,2026-05-24T14:43:03.68+00:00
e672cb72-c82c-4afb-9d51-f228734a152c,"AUTO-FC-1779214073595-2",firstcry,0,2026-05-19T18:08:01.998468+00:00
a4d66604-2d37-4465-bbb8-bd45f2869f2b,"404-1834393-7320324",amazon,0,2026-05-24T14:42:38.148+00:00
81236acb-5daa-4567-a9cf-959fdba85584,"404-8913404-8569150",amazon,0,2026-05-24T14:42:38.855+00:00
14ce8391-68cd-4a5e-9173-ce31f155e107,"171-6440131-0022723",amazon,0,2026-05-24T14:42:38.855+00:00
b0f37be9-37f1-4bf3-bbad-b2c324cbf654,"404-1150671-4319510",amazon,0,2026-05-24T14:43:02.607+00:00
97a9a4d7-190d-4438-8d3c-5dc36f1ff5bc,"407-9229164-8019510",amazon,0,2026-05-24T14:43:02.609+00:00
c0ce6ca4-5d70-4812-a79c-e692488d3462,"405-6095930-6287501",amazon,0,2026-05-24T14:43:04.228+00:00
9a903f30-89b2-4dce-9372-f9916ae921f2,"171-3844268-5898720",amazon,0,2026-05-24T14:43:02.612+00:00
016d1209-4250-4fa3-a7a9-806e8b24eab4,"171-4694748-2393934",amazon,0,2026-05-24T14:43:03.681+00:00
6eeafaf5-f7b1-4f52-a9be-ac93ed4b5bb7,"405-7298457-2610744",amazon,0,2026-05-24T14:43:03.681+00:00
ae10e533-a46c-436f-8c9b-ea4851cd15cb,"408-8876239-1691560",amazon,0,2026-05-24T14:43:04.226+00:00
4d37ac10-6270-40b9-b62b-04709f62524b,"408-4886165-5993906",amazon,0,2026-05-24T14:43:04.229+00:00
24afe37f-1a35-49ca-a027-d083b0fce0bd,"408-4672793-5159537",amazon,0,2026-05-24T14:43:04.23+00:00
ab23e975-e860-4c72-99d8-7234826dc190,"https://www.firstcry.com/get-it/get-it-pink-window-hanging-cradle-stand-premium-strong-metal-and-100-baby-safety-stand-alone-pink-stand-alone/14134982/product-detail",firstcry,0,2026-05-19T18:08:01.998468+00:00
769bed6a-2280-42dc-8342-5113cf4cf888,"https://www.firstcry.com/get-it/get-it-organic-cotton-head-shaping-pillow-with-blooster-for-infants-and-toddlers-star-print-blue-star/11261918/product-detail",firstcry,0,2026-05-19T18:08:01.998468+00:00
ef82e223-9c43-4bcb-b19c-3f8e5b500089,"408-0029720-6490731",amazon,0,2026-05-24T14:42:38.143+00:00
f8af79c7-8a7a-4f2f-a040-f91a1d2d8210,"https://www.firstcry.com/get-it/get-it-100-cotton-extra-large-breast-foam-feeding-pillow-removable-cover-with-zip-buckle-adjust-nursing-pink-with-beige/2001441/product-detail",firstcry,0,2026-05-19T18:08:02.224247+00:00
32bc7f41-56b9-4798-9dbe-157c89c7c6aa,"405-5211840-1849906",amazon,0,2026-05-24T14:42:38.854+00:00
f50553fd-15df-466c-b143-b48feef1fbab,"408-6027712-6842728",amazon,0,2026-05-24T14:42:38.854+00:00
69b35908-cf13-42cf-a332-eec1eb8fc2d2,"408-4348188-4515556",amazon,0,2026-05-24T14:43:02.608+00:00
e5bd8f71-991a-4dde-82e4-eab6b22ce6c4,"406-6750800-9365112",amazon,0,2026-05-24T14:43:02.609+00:00
1c362946-d59e-4fb4-94b9-a06ae8464804,"408-2513606-1860309",amazon,0,2026-05-24T14:43:04.225+00:00
3a3f6349-bc5c-4ae5-8652-43389cdade9c,"407-6619790-1871508",amazon,0,2026-05-24T14:43:02.609+00:00
1363bfa6-ee7c-4af4-a1b5-77fd70518944,"408-6561061-5715528",amazon,0,2026-05-24T14:43:02.612+00:00
8b45b145-6d93-4fcb-9647-df117ee62c9d,"404-5883797-7872301",amazon,0,2026-05-24T14:43:02.612+00:00
babda3fb-00bd-43ba-9782-8678b8d4749d,"404-4585182-8731544",amazon,0,2026-05-24T14:43:02.613+00:00
80ef4168-ba2e-4de2-aeb5-41964f7936ca,"407-1673648-5532365",amazon,0,2026-05-24T14:43:03.411+00:00
92cecc2b-5327-484d-82a9-8e64900cdd12,"405-7900780-0933114",amazon,0,2026-05-24T14:43:03.675+00:00
f4d89fc2-19d3-41ad-bd0d-ee54dc654964,"405-7404140-5638744",amazon,0,2026-05-24T14:43:03.677+00:00
bfa8841b-a9d9-463c-aa62-bdcbddd8c5d8,"403-4205573-3393946",amazon,0,2026-05-24T14:43:03.678+00:00
62c5c982-3b4a-43c3-818b-349337b8b663,"404-9211739-7325125",amazon,0,2026-05-24T14:43:03.679+00:00
151bc2ab-78f0-4c4d-8278-63f1e3b74e53,"408-9818769-0015536",amazon,0,2026-05-24T14:43:04.226+00:00
7c25d203-7736-43ff-9660-ec232edb0e76,"406-4332103-3867510",amazon,0,2026-05-24T14:43:04.227+00:00
bcda9ca9-45ee-43cc-8c8c-92922cae2691,"408-5693926-2049154",amazon,0,2026-05-24T14:43:04.23+00:00
7c473883-a46a-4565-b29a-fc247da51330,"408-2351144-8569919",amazon,0,2026-05-24T14:43:04.233+00:00
86c5e2b1-707b-4f69-9679-d0f3f628bf73,"https://www.firstcry.com/get-it/get-it-100-cotton-multi-use-wedge-pregnancy-pillow-with-extra-inner-removable-cover-with-zip-wedge-orange/14134976/product-detail",firstcry,0,2026-05-19T18:08:01.998468+00:00
032188fd-484b-4b8d-be73-65f594e419dd,"408-3052262-4753954",amazon,0,2026-05-24T14:42:38.151+00:00
6ca57f64-a4b3-444a-a155-92c645b1d01d,"403-7269386-7948336",amazon,0,2026-05-24T14:42:38.152+00:00
827f9cd7-5507-4512-98e1-2350c8d7b7a2,"https://www.firstcry.com/get-it/get-it-feeding-pillow-recron-pink/2001439/product-detail",firstcry,0,2026-05-19T18:08:02.224247+00:00
a97d1130-00bb-4564-9343-dd898ebffd76,"408-2501748-2739556",amazon,0,2026-05-24T14:42:38.852+00:00
87fa26d3-b8be-43bb-8bc1-79dd08327c83,"408-1315808-2781165",amazon,0,2026-05-24T14:43:02.61+00:00
93df129a-a634-47a3-af66-084fcc5b9636,"404-4897518-2165956",amazon,0,2026-05-24T14:43:02.611+00:00
156cc1d9-7ef8-4f26-8763-3c4a0b718c4e,"171-1907620-1807543",amazon,0,2026-05-24T14:43:02.613+00:00
5deed645-05ba-4a06-ba76-0ff892dee23d,"402-9380202-7742713",amazon,0,2026-05-24T14:43:04.231+00:00
a9b22cf6-dea4-43cb-ae8f-8f099d9617f9,"408-8226228-8298761",amazon,0,2026-05-24T14:43:03.675+00:00
521197ca-52f8-404a-93a8-ce33419a22ea,"408-1165740-7629114",amazon,0,2026-05-24T14:43:03.678+00:00
a3c7ca81-fa33-4662-9010-c64b88d7ed8e,"406-0303036-9850737",amazon,0,2026-05-24T14:43:03.68+00:00
fd6480bd-de79-4e6f-b264-56f9ac3e7892,"408-3189175-6885122",amazon,0,2026-05-24T14:43:04.227+00:00
9165078e-502d-4b4c-a949-344327494069,"408-7755311-8113144",amazon,0,2026-05-24T14:43:04.229+00:00
ad420605-3354-451c-8502-ca7438a628c8,"403-8548635-5925910",amazon,0,2026-05-24T14:43:04.23+00:00
f7bbb7c7-3a33-4212-a435-db714c4d2b5e,"https://www.firstcry.com/get-it/get-it-100-cotton-breast-feeding-recron-pillow-removable-cover-with-zip-buckle-adjust-nursing-purple/2822739/product-detail",firstcry,0,2026-05-19T18:08:01.998468+00:00
6d5c8083-c205-4b23-8c35-a8b009c03a14,"https://www.firstcry.com/get-it/get-it-organic-cotton-head-shaping-pillow-with-blooster-for-infants-and-toddlers-heart-print-blue-heart/11261919/product-detail",firstcry,0,2026-05-19T18:08:01.998468+00:00
e7ce7fcb-ea4d-4cf0-83ca-664cae380121,"405-1517511-4185117",amazon,0,2026-05-24T14:42:38.151+00:00
f80ddae8-719c-4323-b5c7-a0c5255aff42,"407-2474772-3429132",amazon,0,2026-05-24T14:42:38.151+00:00
beaacf6a-b25b-48e5-836d-c4166c7a019c,"405-7355589-7552356",amazon,0,2026-05-24T14:42:38.151+00:00
3c14dfb5-da5a-4ef6-ad73-45f808d37fcd,"171-3818422-9669956",amazon,0,2026-05-24T14:42:38.854+00:00
43d75099-5a0c-42a0-b53f-9126d73ca1cb,"171-0175039-3858733",amazon,0,2026-05-24T14:42:38.854+00:00
7ae6af8d-27b4-42c2-83e6-801176d20db1,"171-9836529-5676310",amazon,0,2026-05-24T14:43:02.608+00:00
86de9ea8-4bb8-4fcb-895f-5364e1d49000,"403-6479826-1877109",amazon,0,2026-05-24T14:43:02.608+00:00
b5d9fba4-733f-4375-85a4-64e03c91f32d,"405-9534438-1223531",amazon,0,2026-05-24T14:43:02.608+00:00
ff64328b-9207-48e7-a59a-467a084129e8,"406-0690081-0014707",amazon,0,2026-05-24T14:43:02.612+00:00
5bba01f4-894b-48f2-bf7e-8c8e483d87a8,"408-0774512-1100311",amazon,0,2026-05-24T14:43:02.612+00:00
ad604283-4866-4f25-93e9-214348f69d98,"403-5030923-5777143",amazon,0,2026-05-24T14:43:02.612+00:00
7db430b5-fa3b-4711-bcc8-e4e0889e9b23,"407-9242008-1653903",amazon,0,2026-05-24T14:43:04.231+00:00
6a755816-bb3f-4444-8f9f-66f7844f0751,"404-7295984-1653948",amazon,0,2026-05-24T14:43:03.677+00:00
8011e294-2072-47ac-8f4d-649f28cde625,"406-1269497-0529949",amazon,0,2026-05-24T14:43:03.68+00:00
8047dc8d-4030-4eb8-ac3b-be2e18423e26,"406-4646778-5877962",amazon,0,2026-05-24T14:43:03.68+00:00
d5c85b3c-54c5-40ba-865b-df9ad229fd18,"408-0267034-0766762",amazon,0,2026-05-24T14:43:03.681+00:00
f4af8188-c75a-4501-8cb7-aaaa45f4949d,"405-8093567-6313162",amazon,0,2026-05-24T14:43:03.681+00:00
503951fd-bab3-4e80-b8bf-e351e7e7fcfa,"408-6118341-7241920",amazon,0,2026-05-24T14:43:04.226+00:00
8fd15183-18ac-449e-adf7-5d4dba0f7829,"405-0343012-5581125",amazon,0,2026-05-24T14:43:04.227+00:00
1a28c93c-1615-4e98-9b63-a74430eb86b5,"408-3120141-1312330",amazon,0,2026-05-24T14:43:04.229+00:00
b6f6a441-2962-4dc6-a68f-3f3518c4ca64,"171-7359050-2269162",amazon,0,2026-05-24T14:43:04.23+00:00
4fc4bb50-6bac-4d4a-b783-203c50e5e362,"https://www.firstcry.com/get-it/get-it-100-cotton-breast-feeding-recron-pillow-removable-cover-with-zip-buckle-adjust-nursing-cryan-blue-and-beige/2822737/product-detail",firstcry,0,2026-05-19T18:08:01.998468+00:00
1685a9ad-01d8-43b8-b67b-2249ba6dcb7d,"403-7091791-9405138",amazon,0,2026-05-24T14:42:38.152+00:00
4bfc58ad-6159-46af-b70c-018754bd04cd,"402-2203410-2129963",amazon,0,2026-05-24T14:43:04.234+00:00
71727aeb-3e12-47ed-be22-997b95a9556d,"405-2545977-7773150",amazon,0,2026-05-24T14:43:03.41+00:00
70c94655-a171-4115-9a0f-f5056334802c,"407-3503923-1909942",amazon,0,2026-05-24T14:43:02.611+00:00
47ccfb6f-fb46-4594-9613-542932ebdd8b,"406-0119565-1003578",amazon,0,2026-05-24T14:43:04.228+00:00
5236ab6e-d589-4007-8b83-9e5b58c42e9b,"404-6766725-5793901",amazon,0,2026-05-24T14:43:02.613+00:00
4795bc17-5a25-469c-ba46-2f0e978790cb,"404-4792582-7513930",amazon,0,2026-05-24T14:43:03.411+00:00
15d196a2-5b29-4aab-ac51-b5dac15f0720,"403-6120159-5949156",amazon,0,2026-05-24T14:43:03.411+00:00
ee82734d-8e18-4c88-9a0a-02a98604c828,"405-5397222-6947550",amazon,0,2026-05-24T14:43:03.675+00:00
1b767869-86fc-4cfd-85f3-823c2e4982ef,"408-5663051-3086766",amazon,0,2026-05-24T14:43:03.68+00:00
c7341104-ad32-4c28-b732-77f55dd88f7d,"405-1097132-3438750",amazon,0,2026-05-24T14:43:04.226+00:00
d5546270-5f73-4930-b026-b19277f5dabe,"408-8012532-5185941",amazon,0,2026-05-24T14:43:04.229+00:00
4dd24e93-7594-4d0d-85ea-dfacd275d44f,"https://www.firstcry.com/get-it/get-it-100-cotton-breast-feeding-recron-pillow-removable-cover-with-zip-buckle-adjust-nursing-dark-green/11261922/product-detail",firstcry,0,2026-05-19T18:08:01.998468+00:00
f913cead-fc35-42ca-b4fc-0c7ad547f60e,"405-1267318-6421136",amazon,0,2026-05-24T14:42:38.151+00:00
1b93b1c4-09fc-410d-9f28-bc42013b3d0e,"406-4557044-9220300",amazon,0,2026-05-24T14:42:38.852+00:00
dbc69103-1dac-4e5f-b866-d0e237194b3c,"402-6675871-4099552",amazon,0,2026-05-24T14:43:03.41+00:00
072c5aa6-987b-48f6-8845-adaf2f0ee2cf,"403-7164971-3003563",amazon,0,2026-05-24T14:42:38.854+00:00
79075445-7e1b-4761-916a-4d421b39ef11,"408-4212333-1148308",amazon,0,2026-05-24T14:43:02.608+00:00
8f321bf3-a1b3-4694-ba3b-d8e6cb78597c,"405-2796785-0130727",amazon,0,2026-05-24T14:43:02.608+00:00
89cf3d93-bbe1-441e-ac6d-23ac8ee223b7,"403-7039903-5985167",amazon,0,2026-05-24T14:43:02.609+00:00
46df87dd-18e9-4784-9a9c-8b681c2bc37b,"171-9329864-6991554",amazon,0,2026-05-24T14:43:02.61+00:00
d99589b5-da22-4704-a8da-69a3c536313c,"405-9203379-6329969",amazon,0,2026-05-24T14:43:03.678+00:00
8ac7e057-933d-4b9e-871d-eacb4a984866,"408-7235523-8098702",amazon,0,2026-05-24T14:43:04.226+00:00
8647aae3-4831-4efc-9fcc-1b207f631c3d,"171-3915347-1046759",amazon,0,2026-05-24T14:43:04.23+00:00
e5183d67-22fd-401f-b49c-1577f16feee2,"407-5572864-5399533",amazon,0,2026-05-24T14:43:04.23+00:00
e251faa1-0255-423e-a8f2-6d4ea68ed32d,"408-9357763-2854709",amazon,0,2026-05-24T14:43:04.232+00:00
4f4e1d86-d92f-4b75-9b68-c4fa6524f21f,"408-7848189-6122736",amazon,0,2026-05-24T14:43:04.234+00:00
88a5a581-7a3b-41f3-9a13-f4c401d07ade,"405-2817778-1538708",amazon,0,2026-05-24T14:43:04.235+00:00
ac8646e5-d222-4967-a085-81f273812979,"https://www.firstcry.com/get-it/get-it-100-cotton-extra-large-breast-foam-feeding-pillow-removable-cover-with-zip-buckle-adjust-nursing-cryan-blue-with-beige/2001440/product-detail",firstcry,0,2026-05-19T18:08:01.998468+00:00
0a97dadb-bf46-4d10-a433-793e90b62398,"402-7742827-8077909",amazon,0,2026-05-24T14:42:38.148+00:00
47403a88-aec5-434f-be2f-ac71230907c9,"https://www.firstcry.com/get-it/get-it-memory-foam-head-shaping-pillow-red/2822768/product-detail",firstcry,0,2026-05-19T18:08:02.224247+00:00
1e4b0b35-98df-4975-b537-c0af776042a8,"https://www.firstcry.com/get-it/get-it-double-heart-shape-anti-roll-baby-side-pillow-blue/2822774/product-detail",firstcry,0,2026-05-19T18:08:02.224247+00:00
7c020b39-6729-4570-86dc-b46dd282f6f3,"404-5976835-0458727",amazon,0,2026-05-24T14:43:02.608+00:00
4108ab61-8b4a-4169-8f49-68ce93e6738e,"403-8899323-1698707",amazon,0,2026-05-24T14:43:02.609+00:00
9cddbb6d-f1d5-4f7a-aa29-dd61b4976b07,"408-7285408-0373947",amazon,0,2026-05-24T14:43:02.613+00:00
1e63bb26-c6c7-4f9d-a928-ee2fac41f5c9,"408-3919354-8143562",amazon,0,2026-05-24T14:43:03.676+00:00
c84b23e9-3ab1-4ee1-8653-61ac9ed75d91,"408-5518218-8941102",amazon,0,2026-05-24T14:43:03.675+00:00
6ad6ba29-d8f6-4223-a79f-813f5341a157,"171-7059465-6846763",amazon,0,2026-05-24T14:43:03.678+00:00
4e18bb57-fd7e-4fa1-9d6c-8fb84b3fc342,"406-4892643-3235535",amazon,0,2026-05-24T14:43:03.681+00:00
aefbdc32-91be-444f-9522-f3536fce8df5,"402-2553720-3872327",amazon,0,2026-05-24T14:43:04.226+00:00
e8d99637-9ff7-42f2-a22f-6cdfd3a83685,"408-5453725-1424340",amazon,0,2026-05-24T14:43:04.23+00:00
fffc7344-db01-41bf-8328-cb77ab15c404,"404-5864048-7492336",amazon,0,2026-05-24T14:43:04.234+00:00
88062d97-6a1d-4565-bb01-d39635eaaaa0,"408-4262268-0349108",amazon,0,2026-05-24T14:43:03.681+00:00
bf42411e-64a0-4aba-8fa2-e927338c0a6c,"408-0064512-5479541",amazon,0,2026-05-24T14:43:04.227+00:00
89752453-134e-4f11-b643-bff8d1e2d6ff,"408-1321267-0577104",amazon,0,2026-05-24T14:43:04.229+00:00
de741f12-f544-4c63-99f3-693c871e2473,"406-9018067-7282766",amazon,0,2026-05-24T14:43:04.23+00:00
2c79e429-3c1d-4871-8460-ca9c76fe437a,"406-1948948-7517907",amazon,0,2026-05-24T14:43:04.234+00:00
a6c47a5f-4a00-45b6-ae82-79f7f2cc5f77,"403-4419535-7670703",amazon,0,2026-05-24T14:43:04.233+00:00
88b2ba3e-d285-4a83-9bfe-331dc9edae03,"24209223ITE5B659B0",firstcry,0,2026-05-15T12:48:43.476923+00:00
89ae48f2-c48a-4fb3-b711-5ccfc4b4f70b,"405-4797741-0781131",amazon,0,2026-05-24T14:43:03.681+00:00
f1c0a1a2-af6b-47e4-9ea4-601eeac14975,"408-4522930-2729164",amazon,0,2026-05-24T14:43:04.226+00:00
be57de69-81f5-4843-845e-5b1d05c075f3,"402-4686002-9689900",amazon,0,2026-05-24T14:43:04.229+00:00
774864ef-270a-49fe-90e2-3ab9852bf087,"171-7004182-2336332",amazon,0,2026-05-24T14:43:04.229+00:00
0bf8c06e-b9fd-483a-8a39-74a9bf039613,"407-9326120-8512367",amazon,0,2026-05-24T14:43:04.227+00:00
6745ca75-d9b9-4ef5-9ee2-d8616d5740f1,"408-6212452-2879553",amazon,0,2026-05-24T14:43:04.229+00:00
72eb28c4-7a67-4bc8-9d68-0de34dcbd86f,"403-6922632-3037126",amazon,0,2026-05-24T14:43:04.234+00:00
cc2cc230-7648-48b1-94d8-c8214954f2ad,"11562453UTL3E88F9F",firstcry,0,2026-05-15T12:48:46.007841+00:00
55cb90bb-9f57-4852-834e-8aa519b3c239,"1052025M0994A4D",firstcry,0,2026-05-15T12:48:43.476923+00:00
39990313-3ca7-4b37-99e2-33945a2fe9c5,"10948747BOOA71E06B",firstcry,0,2026-05-15T12:48:43.545034+00:00
9abc631f-ef41-4f45-8460-2b30d4524540,"12869867YFX2E1317C",firstcry,0,2026-05-15T12:48:43.605545+00:00
2f0702b8-e1d6-4d35-b190-e5bdf0ef5d57,"21072410STV376EF94",firstcry,0,2026-05-15T12:48:43.665994+00:00
39c3eeee-2322-46b4-92a9-58eea73533b3,"11458366YCSF001266",firstcry,0,2026-05-15T12:48:44.309848+00:00
4b0026d8-9869-4a29-9e25-b02e135a52db,"38937372OKC7BD6960",firstcry,0,2026-05-15T12:48:44.562549+00:00
0b8ff3a4-5d9c-4f20-96be-727264fd6fe7,"40211336DUB2AB0FA2",firstcry,0,2026-05-15T12:48:45.171829+00:00
51b716ff-54bf-4a8f-85fb-905d554e8016,"41033036AWY2BF8D12",firstcry,0,2026-05-15T12:48:45.646024+00:00
0f5f582f-39d8-4610-850e-c8b8c8dacdf3,"40147184TBN5E659D8",firstcry,0,2026-05-15T12:48:45.714042+00:00
